Sale Date,Item Name,Quantity,Price,Coupon Code,Coupon Details,Discount Amount,Shipping Discount,Order Shipping,Order Sales Tax,Item Total,Currency,Transaction ID,Listing ID,Date Paid,Date Shipped,Order ID,Variations,Order Type,Listings Type,Payment Type,InPerson Discount,InPerson Location,VAT Paid by Buyer,SKU
01/31/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3414542617,1349246944,01/31/2023,01/31/2023,2780938450,,online,listing,online_cc,,,0,34976674295636878016
01/31/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3414470177,1386871859,01/31/2023,02/01/2023,2780887638,"Color:Black,Size:L",online,listing,online_cc,,,0,cc-541-4740-100701871-23089
01/31/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,,,0.00,4.80,0,0,40,USD,3414402017,1391474687,01/31/2023,02/04/2023,2780841430,"Colors:Mineral Black,Sizes:L",online,listing,online_cc,,,0,11543623797411353043
01/31/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,,,0.00,0.00,4.49,0,6,USD,3410871538,1396723579,01/31/2023,02/03/2023,2780804492,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
01/30/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3410441112,1362831127,01/30/2023,02/03/2023,2780475616,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,13489290775345778661
01/30/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3413464939,1349153380,01/30/2023,02/01/2023,2780108336,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
01/29/23,Light the Beam Crown Sacramento Kings Die-Cut Sticker,1,6.00,,,0.00,0.00,4.49,0,6,USD,3412308273,1396723579,01/29/2023,02/01/2023,2779287908,Sticker sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11025787348605387275
01/29/23,Light the Beam Retro Stripes Sacramento Basketball Tee,1,24.99,,,0.00,6.55,0,0,24.99,USD,3412178799,1372723645,01/29/2023,02/02/2023,2775929341,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,23585822984114037578
01/29/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3408728150,1349153380,01/29/2023,02/02/2023,2775929341,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,70181299517326048018
01/27/23,Sacramento Basketball- Light the Beam Sweatshirt - Beam Team,1,42.00,,,0.00,10.59,0,0,42,USD,3409451243,1380586661,01/27/2023,01/28/2023,2773776545,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-564-5007-100649445-24488
01/27/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0,0,0,0,24.99,USD,3406121122,1349153380,01/27/2023,01/28/2023,2773776545,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,70181299517326048018
01/27/23,Light the Beam Pennant - Sacramento Basketball,1,25.00,,,0.00,8.88,0,0,25,USD,3408329395,1363245239,01/27/2023,01/29/2023,2776500712,,online,listing,online_cc,,,0,17558374504020658094
01/27/23,Light the Beam Beam Team Coffee Mug for Sacramento Basketball Fan,1,12.99,,,0,0,0,0,12.99,USD,3408329393,1392380451,01/27/2023,01/29/2023,2776500712,Color:Black,online,listing,online_cc,,,0,63C0A744EAF2F_11051
01/26/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3407905175,1362831127,01/26/2023,01/31/2023,2776164886,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,27869810051808310374
01/26/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3407652205,1349153380,01/26/2023,01/27/2023,2775965002,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,70181299517326048018
01/26/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3403652688,1370067167,01/26/2023,02/01/2023,2775453996,"Colors:Dark Grey Heather,Sizes:S",online,listing,online_cc,,,0,30484587927351477314
01/25/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,1.6,0,6.5,USD,3402455398,1363252265,01/25/2023,01/27/2023,2774572628,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/25/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0,0,0,0,6.75,USD,3402455396,1363252265,01/25/2023,01/27/2023,2774572628,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
01/23/23,Light the Beam Retro Stripes Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3400647952,1372723645,01/23/2023,01/27/2023,2773243802,"Colors:Dark Grey Heather,Sizes:L",online,listing,online_cc,,,0,82046924971603006047
01/23/23,Light the Beam Heavyweight Hoodie Sweatshirt  for Sacramento Kings Fan,1,40.00,,,0.00,8.39,0,0,40,USD,3403156587,1386871859,01/23/2023,01/26/2023,2772981920,"Color:White,Size:L",online,listing,online_cc,,,0,cc-541-4744-100701871-23185
01/22/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0.00,6.55,0,0,24.99,USD,3401788577,1362831127,01/22/2023,01/25/2023,2767810049,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
01/22/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,,,0,0,0,0,24.99,USD,3398970322,1362831127,01/22/2023,01/25/2023,2767810049,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,33666437617066463745
01/22/23,Light the Beam Pennant - Sacramento Basketball,1,25.00,,,0.00,7.99,0,0,25,USD,3398698928,1363245239,01/22/2023,01/24/2023,2771804644,,online,listing,online_cc,,,0,17558374504020658094
01/22/23,"Light the Beam Sock, Sacramento Basketball Gift",1,12.00,,,0,0,0,0,12,USD,3398698926,1376809685,01/22/2023,01/24/2023,2771804644,Size:L,online,listing,online_cc,,,0,39731051372985923700
01/22/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3398232350,1349153380,01/22/2023,01/26/2023,2771463370,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,70181299517326048018
01/21/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,6.50,,,0.00,0.00,1.6,0,13,USD,3400469961,1363252265,01/21/2023,01/26/2023,2766775497,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/21/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,1.5,0,6.75,USD,3399823391,1363252265,01/21/2023,01/26/2023,2770652110,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
01/21/23,Light the Beam Sacramento Basketball Tee,1,24.99,FTHELAKERS,FTHELAKERS - % off,3.75,0.00,4.35,0,24.99,USD,3396693158,1349153380,01/21/2023,01/24/2023,2765917217,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
01/21/23,Light the Beam Sacramento Basketball Tee,1,24.99,FTHELAKERS,FTHELAKERS - % off,3.75,0.00,4.35,0,24.99,USD,3399300557,1349153380,01/21/2023,01/25/2023,2765861531,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
01/20/23,Light the Beam Sacramento Basketball Tee - Unisex Mineral Wash T-Shirt,1,28.00,FTHELAKERS;FTHELAKERS,FTHELAKERS - % off;FTHELAKERS - % off,7.95,7.00,0,0,28,USD,3398968289,1370072339,01/20/2023,01/24/2023,2770069272,Sizes:XL,online,listing,online_cc,,,0,80996266680158937556
01/20/23,Light the Beam Beam Team Sacramento Basketball Tee,1,24.99,FTHELAKERS;FTHELAKERS,FTHELAKERS - % off;FTHELAKERS - % off,0,0,0,0,24.99,USD,3396315536,1358749930,01/20/2023,01/24/2023,2770069272,"Colors:Team Purple,Sizes:XL",online,listing,online_cc,,,0,27822939427783966322
01/19/23,Light the Beam Scented Candle -  Sacramento Basketball,1,14.99,,,0.00,0.00,7.29,0,14.99,USD,3396728245,1349246944,01/19/2023,01/23/2023,2763883329,,online,listing,online_cc,,,0,34976674295636878016
01/16/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,1.5,0,6.5,USD,3390495642,1363252265,01/16/2023,01/22/2023,2765642326,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/16/23,Light the Beam Sacramento Basketball Tee,1,24.99,GAMEDAY,GAMEDAY - % off,2.50,0.00,4.35,0,24.99,USD,3389786262,1349153380,01/16/2023,01/18/2023,2765100820,"Colors:Vintage Black,Sizes:3XL",online,listing,online_cc,,,0,16597892043719631211
01/16/23,Mineral Wash Beam Team Social Club riff T-shirt for Sacramento Kings Fans,1,40.00,GAMEDAY;GAMEDAY,GAMEDAY - % off;GAMEDAY - % off,6.50,7.00,0,0,40,USD,3392458871,1391474687,01/16/2023,01/17/2023,2760690397,"Colors:Mineral Black,Sizes:XL",online,listing,online_cc,,,0,26390725115418237019
01/16/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,GAMEDAY;GAMEDAY,GAMEDAY - % off;GAMEDAY - % off,0,0,0,0,24.99,USD,3389723884,1362831127,01/16/2023,01/17/2023,2760690397,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,33143032054511469936
01/16/23,Light the Beam Long Sleeve Unisex Tshirt for Sacramento Kings Fan,1,30.00,FINISHSTRONG,FINISHSTRONG - % off,3.00,0.00,4.35,0,30,USD,3389636894,1372856162,01/16/2023,01/18/2023,2764990534,"Color:Black,Size:M",online,listing,online_cc,,,0,22248036281485096018
01/15/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,1.5,0,6.75,USD,3390778905,1363252265,01/15/2023,01/22/2023,2763744392,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
01/15/23,Light the Beam Sacramento Basketball Tee,1,24.99,,,0.00,0.00,4.35,0,24.99,USD,3390741995,1349153380,01/15/2023,01/17/2023,2763716844,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
01/14/23,Light the Beam Arena Design Hoodie Sweatshirt,1,40.00,,,0.00,8.39,0,0,40,USD,3387661766,1386873469,01/14/2023,01/18/2023,2759180735,"Color:Black,Size:XL",online,listing,online_cc,,,0,cc-541-4740-100701873-23090
01/13/23,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,24.99,FINISHSTRONG,FINISHSTRONG - % off,2.50,0.00,4.35,0,24.99,USD,3385301058,1362831127,01/13/2023,01/17/2023,2761716562,"Colors:Black,Sizes:2XL",online,listing,online_cc,,,0,28954864154977541338
01/11/23,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.45,0,20,USD,3385195047,1349153380,01/11/2023,01/12/2023,2755241553,"Colors:Solid Black Blend,Sizes:L",online,listing,online_cc,,,0,14800462139456020974
01/11/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0,0,0,0,6.5,USD,3385195045,1363252265,01/11/2023,01/12/2023,2755241553,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/10/23,Beam Team Vanity Plate - Sacramento Basketball,3,10.00,,,0.00,14.27,0,0,30,USD,3384216471,1349572942,01/10/2023,01/11/2023,2758668758,,online,listing,online_cc,,,0,31175338745467720240
01/10/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0,0,0,0,6.5,USD,3381301462,1363252265,01/10/2023,01/11/2023,2758668758,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/10/23,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,6.55,0,0,20,USD,3384036891,1349153380,01/10/2023,01/11/2023,2754364965,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
01/10/23,Light the Beam Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3384036889,1349153380,01/10/2023,01/11/2023,2754364965,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,70181299517326048018
01/09/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,1.5,0,6.75,USD,3382910877,1363252265,01/09/2023,01/12/2023,2757681390,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
01/07/23,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.50,,,0.00,0.00,1.5,0,6.5,USD,3377678856,1363252265,01/07/2023,01/11/2023,2751798629,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
01/06/23,Light the Beam Sacramento Basketball Tee Women's Flowy Cropped Tee,1,25.00,,,0.00,0.00,4.8,0,25,USD,3376109814,1370067167,01/06/2023,01/10/2023,2754736878,"Colors:Black,Sizes:S",online,listing,online_cc,,,0,12575697729601309187
01/04/23,Light the Beam Sacramento Basketball Tee,1,20.00,BTBSALE,BTBSALE - % off,3.00,0.00,4.35,0,20,USD,3372367244,1349153380,01/04/2023,01/05/2023,2751888396,"Colors:Vintage Black,Sizes:L",online,listing,online_cc,,,0,10487080458673013407
01/03/23,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3371748056,1349153380,01/03/2023,01/04/2023,2751412132,"Colors:Vintage Black,Sizes:L",online,listing,online_cc,,,0,10487080458673013407
12/31/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3367001026,1349153380,12/31/2022,01/04/2023,2747928822,"Colors:Solid Black Blend,Sizes:M",online,listing,online_cc,,,0,27172211922446197764
12/30/22,Light the Beam Pennant - Sacramento Basketball,1,20.00,,,0.00,6.79,0,0,20,USD,3365711556,1363245239,12/30/2022,12/30/2022,2742870013,,online,listing,online_cc,,,0,17558374504020658094
12/30/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,6.50,,,0,0,0,0,19.5,USD,3365711554,1363252265,12/30/2022,12/30/2022,2742870013,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
12/29/22,Sacramento Basketball Light the Beam Pennant Banner (Indoor/Outdoor),2,25.00,,,0.00,18.28,0,0,50,USD,3365192370,1381807559,12/29/2022,01/04/2023,2746631872,,online,listing,online_cc,,,0,32400876975812984347
12/29/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3367793193,1349153380,12/29/2022,12/30/2022,2746346882,"Colors:Vintage Black,Sizes:L",online,listing,online_cc,,,0,10487080458673013407
12/29/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,6.50,,,0.00,0.00,1.6,0,13,USD,3367549359,1363252265,12/29/2022,12/30/2022,2746178752,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
12/29/22,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,6.50,,,0.00,0.00,4.49,0,6.5,USD,3367336595,1373427587,12/29/2022,12/30/2022,2741785273,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,15409398041834186687
12/26/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3363885743,1349153380,12/26/2022,12/27/2022,2739150985,"Colors:Vintage Black,Sizes:M",online,listing,online_cc,,,0,11177477330863715167
12/24/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,1.5,0,6.75,USD,3359063382,1363252265,12/24/2022,12/28/2022,2737538707,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
12/23/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3358100756,1349153380,12/23/2022,12/27/2022,2736699909,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/23/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,4.65,0,0,20,USD,3360358969,1362831127,12/23/2022,12/27/2022,2736299345,"Colors:Vintage Black,Sizes:3XL",online,listing,online_cc,,,0,20627698795883491096
12/23/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,3,7.25,,,0,0,0,0,21.75,USD,3357632312,1363252265,12/23/2022,12/27/2022,2736299345,Sizes:5&quot; × 5&quot;,online,listing,online_cc,,,0,25181156153647157078
12/23/22,Light the Beam Scented Candle -  Sacramento Basketball,1,15.00,,,0.00,0.00,7.29,0,15,USD,3357626934,1349246944,12/23/2022,12/27/2022,2736294961,,online,listing,online_cc,,,0,34976674295636878016
12/22/22,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,6.50,,,0.00,0.00,6.76,0,6.5,USD,3356523782,1373427587,12/22/2022,12/26/2022,2735417155,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,15409398041834186687
12/22/22,Light the Beam Retro Stripes Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3356523780,1372723645,12/22/2022,12/26/2022,2735417155,"Colors:Team Purple,Sizes:2XL",online,listing,online_cc,,,0,10576600076888619696
12/22/22,Light the Beam Retro Stripes Sacramento Basketball Holographic Die-cut Sticker,1,7.00,,,0,0,0,0,7,USD,3356523778,1373427587,12/22/2022,12/26/2022,2735417155,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,11888670676042835991
12/21/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,2,6.50,KINGSFTW,KINGSFTW - % off,2.05,0.00,1.7,0,13,USD,3357978029,1363252265,12/21/2022,12/25/2022,2734353297,Sizes:3&quot; × 3&quot;,online,listing,online_cc,,,0,11035534965323231298
12/21/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,7.50,KINGSFTW,KINGSFTW - % off,0,0,0,0,7.5,USD,3355207812,1363252265,12/21/2022,12/25/2022,2734353297,Sizes:6&quot; × 6&quot;,online,listing,online_cc,,,0,28205293035593964112
12/18/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3350985816,1349153380,12/18/2022,12/19/2022,2730842723,"Colors:Deep Heather,Sizes:XL",online,listing,online_cc,,,0,18212271218280966800
12/17/22,Light the Beam Holographic Die-cut Stickers - Sacramento Basketball,1,6.75,,,0.00,0.00,4.45,0,6.75,USD,3352071191,1363252265,12/17/2022,12/20/2022,2729473341,Sizes:4&quot; × 4&quot;,online,listing,online_cc,,,0,23435239439601723973
12/17/22,Light the Beam Crown Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3352071187,1358752910,12/17/2022,12/20/2022,2729473341,"Colors:Vintage Black,Sizes:XL",online,listing,online_cc,,,0,30057239949176831348
12/16/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3351347187,1362831127,12/16/2022,12/21/2022,2728877451,Sizes:L,online,listing,online_cc,,,0,28026803976092381080
12/16/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3351282411,1349153380,12/16/2022,12/19/2022,2733948130,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
12/15/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3349876367,1349153380,12/15/2022,12/20/2022,2732845518,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/15/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3347105878,1349153380,12/15/2022,12/19/2022,2727580653,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/15/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3348580747,1349153380,12/15/2022,12/19/2022,2726620805,"Colors:Black Heather,Sizes:XL",online,listing,online_cc,,,0,10359201638049277489
12/15/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3345761904,1362831127,12/15/2022,12/17/2022,2726477603,Sizes:M,online,listing,online_cc,,,0,11027346539146883600
12/13/22,Light the Beam Pennant - Sacramento Basketball,1,20.00,,,0.00,0.00,6.49,0,20,USD,3342021734,1363245239,12/13/2022,12/16/2022,2728620432,,online,listing,online_cc,,,0,17558374504020658094
12/13/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3344594051,1349153380,12/13/2022,12/15/2022,2728573338,"Colors:Deep Heather,Sizes:S",online,listing,online_cc,,,0,16108930546858303589
12/12/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3339913254,1349153380,12/12/2022,12/16/2022,2721713401,"Colors:Solid Black Blend,Sizes:S",online,listing,online_cc,,,0,25832386726800182037
12/12/22,Light the Beam Scented Candle -  Sacramento Basketball,1,15.00,,,0.00,0.00,7.29,0,15,USD,3341645873,1349246944,12/12/2022,12/19/2022,2726175758,,online,listing,online_cc,,,0,34976674295636878016
12/11/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3340672295,1362831127,12/11/2022,12/16/2022,2720228623,Sizes:M,online,listing,online_cc,,,0,11027346539146883600
12/11/22,Light the Beam Silver Metallic Mug  - Sacramento Basketball,1,12.00,,,0.00,0.00,7.29,0,12,USD,3337577936,1349272330,12/11/2022,12/21/2022,2719835989,,online,listing,online_cc,,,0,33713878940520816947
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3334988514,1349153380,12/10/2022,12/13/2022,2717780233,"Colors:Black Heather,Sizes:L",online,listing,online_cc,,,0,20478437459950384665
12/10/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3334669790,1362831127,12/10/2022,12/14/2022,2722591242,Sizes:2XL,online,listing,online_cc,,,0,69509342839367351459
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,9.49,0,0,20,USD,3336869889,1349153380,12/10/2022,12/14/2022,2717196117,"Colors:Black Heather,Sizes:XL",online,listing,online_cc,,,0,10359201638049277489
12/10/22,Light the Beam Scented Candle -  Sacramento Basketball,1,15.00,,,0,0,0,0,15,USD,3336869887,1349246944,12/10/2022,12/14/2022,2717196117,,online,listing,online_cc,,,0,34976674295636878016
12/10/22,Light the Beam Insulated Coffee Mug - Sacramento Basketball,1,25.00,,,0.00,7.19,0,0,25,USD,3336135181,1349555524,12/10/2022,12/12/2022,2716598119,,online,listing,online_cc,,,0,18861126245843881001
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3333547392,1349153380,12/10/2022,12/12/2022,2716598119,"Colors:Solid Black Blend,Sizes:M",online,listing,online_cc,,,0,27172211922446197764
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3333368192,1349153380,12/10/2022,12/12/2022,2721543570,"Colors:Vintage Black,Sizes:L",online,listing,online_cc,,,0,10487080458673013407
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,8.75,0,0,20,USD,3335945555,1349153380,12/10/2022,12/14/2022,2716447245,"Colors:Black,Sizes:M",online,listing,online_cc,,,0,32523581445201700440
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3335945553,1349153380,12/10/2022,12/14/2022,2716447245,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/10/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0,0,0,0,20,USD,3333358446,1349153380,12/10/2022,12/14/2022,2716447245,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
12/09/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3333792369,1349153380,12/09/2022,12/12/2022,2719800368,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/08/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3329987534,1349153380,12/08/2022,12/13/2022,2713704771,"Colors:Vintage Black,Sizes:2XL",online,listing,online_cc,,,0,45770692946254450466
12/07/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3328560771,1362831127,12/07/2022,12/10/2022,2715627402,Sizes:L,online,listing,online_cc,,,0,28026803976092381080
12/07/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,9.49,0,0,20,USD,3328388919,1362831127,12/07/2022,12/10/2022,2710319379,Sizes:M,online,listing,online_cc,,,0,11027346539146883600
12/07/22,Light the Beam Scented Candle -  Sacramento Basketball,1,15.00,,,0,0,0,0,15,USD,3325843830,1349246944,12/07/2022,12/10/2022,2710319379,,online,listing,online_cc,,,0,34976674295636878016
12/07/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3328299569,1362831127,12/07/2022,12/10/2022,2715426572,Sizes:M,online,listing,online_cc,,,0,11027346539146883600
12/07/22,Light the Beam Sacramento Basketball Tee,2,20.00,,,0.00,6.55,0,0,40,USD,3325160984,1349153380,12/07/2022,12/08/2022,2709771339,"Colors:Black,Sizes:L",online,listing,online_cc,,,0,32769501973360064612
12/06/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,6.55,0,0,20,USD,3327485357,1349153380,12/06/2022,12/10/2022,2714776086,"Colors:Vintage Black,Sizes:L",online,listing,online_cc,,,0,10487080458673013407
12/06/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0,0,0,0,20,USD,3324936986,1362831127,12/06/2022,12/10/2022,2714776086,Sizes:L,online,listing,online_cc,,,0,28026803976092381080
12/06/22,Light the Beam Sacramento Basketball Tee,1,20.00,,,0.00,0.00,4.35,0,20,USD,3327230013,1349153380,12/06/2022,12/09/2022,2709380131,"Colors:Black,Sizes:XL",online,listing,online_cc,,,0,11044469595546600217
12/06/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3326659621,1362831127,12/06/2022,12/09/2022,2708918315,Sizes:L,online,listing,online_cc,,,0,28026803976092381080
12/06/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3322930890,1362831127,12/06/2022,12/07/2022,2707972569,Sizes:L,online,listing,online_cc,,,0,28026803976092381080
12/05/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,4.35,0,20,USD,3321610008,1362831127,12/05/2022,12/08/2022,2706907381,Sizes:M,online,listing,online_cc,,,0,11027346539146883600
12/05/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0.00,0.00,6.55,0,20,USD,3323600045,1362831127,12/05/2022,12/09/2022,2711652796,Sizes:2XL,online,listing,online_cc,,,0,69509342839367351459
12/05/22,Sacramento Basketball - Light the Beam Tshirt - Beam Team,1,20.00,,,0,0,0,0,20,USD,3321041800,1362831127,12/05/2022,12/09/2022,2711652796,Sizes:XL,online,listing,online_cc,,,0,44218620285455751985
